year,tree,modalidad,area,carrera,campus,codigo,url,index_page
2024,licenciatura,escolarizado,4,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43407005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43407005.html,45.html
2024,licenciatura,escolarizado,4,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",43402055,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43402055.html,45.html
2024,licenciatura,escolarizado,4,ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,40100025,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40100025.html,45.html
2024,licenciatura,escolarizado,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40200105.html,45.html
2024,licenciatura,escolarizado,4,CANTO,FACULTAD DE MÚSICA,40300135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40300135.html,45.html
2024,licenciatura,escolarizado,4,COMPOSICION,FACULTAD DE MÚSICA,40400135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40400135.html,45.html
2024,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,42906005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42906005.html,45.html
2024,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,42908005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42908005.html,45.html
2024,licenciatura,escolarizado,4,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,42900105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42900105.html,45.html
2024,licenciatura,escolarizado,4,DISEÑO GRAFICO,FES ACATLÁN,40602005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40602005.html,45.html
2024,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,40500025,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40500025.html,45.html
2024,licenciatura,escolarizado,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,40501005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40501005.html,45.html
2024,licenciatura,escolarizado,4,EDUCACION MUSICAL,FACULTAD DE MÚSICA,40700135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40700135.html,45.html
2024,licenciatura,escolarizado,4,ENSEÑANZA DE INGLES,FES ACATLÁN,40802005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40802005.html,45.html
2024,licenciatura,escolarizado,4,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,40900105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/40900105.html,45.html
2024,licenciatura,escolarizado,4,ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,41000135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41000135.html,45.html
2024,licenciatura,escolarizado,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41100105.html,45.html
2024,licenciatura,abierta,4,FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,41100106,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41100106.html,46.html
2024,licenciatura,escolarizado,4,FILOSOFIA,FES ACATLÁN,41102005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41102005.html,45.html
2024,licenciatura,escolarizado,4,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43107005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43107005.html,45.html
2024,licenciatura,escolarizado,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41200105.html,45.html
2024,licenciatura,abierta,4,HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,41200106,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41200106.html,46.html
2024,licenciatura,escolarizado,4,HISTORIA,FES ACATLÁN,41202005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41202005.html,45.html
2024,licenciatura,escolarizado,4,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43307005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43307005.html,45.html
2024,licenciatura,escolarizado,4,INSTRUMENTISTA,FACULTAD DE MÚSICA,41300135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41300135.html,45.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41400105.html,45.html
2024,licenciatura,abierta,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41400106,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41400106.html,46.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,41402005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41402005.html,45.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41500105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41500105.html,45.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41600105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41600105.html,45.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41700105.html,45.html
2024,licenciatura,abierta,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,41700106,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41700106.html,46.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,41800105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41800105.html,45.html
2024,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,43000105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43000105.html,45.html
2024,licenciatura,escolarizado,4,LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,41900105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/41900105.html,45.html
2024,licenciatura,escolarizado,4,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",43900425,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43900425.html,45.html
2024,licenciatura,escolarizado,4,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,42000105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42000105.html,45.html
2024,licenciatura,escolarizado,4,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43207005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43207005.html,45.html
2024,licenciatura,escolarizado,4,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43807005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43807005.html,45.html
2024,licenciatura,escolarizado,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100105,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42100105.html,45.html
2024,licenciatura,abierta,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100106,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42100106.html,46.html
2024,licenciatura,escolarizado,4,PEDAGOGIA,FES ACATLÁN,42102005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42102005.html,45.html
2024,licenciatura,escolarizado,4,PEDAGOGIA,FES ARAGÓN,42104005,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42104005.html,45.html
2024,licenciatura,escolarizado,4,PIANO,FACULTAD DE MÚSICA,42200135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/42200135.html,45.html
2024,licenciatura,escolarizado,4,TEATRO Y ACTUACION,FACULTAD DE MÚSICA,43600135,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/43600135.html,45.html
2024,licenciatura,escolarizado,4,TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",44000425,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/44000425.html,45.html
2024,licenciatura,escolarizado,4,TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",44000305,https://www.dgae.unam.mx/Licenciatura2024/resultados/4/44000305.html,45.html
2024,suayed,suayed,2,PSICOLOGIA,FES IZTACALA,21003006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/2/21003006.html,26.html
2024,suayed,suayed,3,ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30100066,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30100066.html,36.html
2024,suayed,suayed,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30200046,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30200046.html,36.html
2024,suayed,suayed,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,30300046,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30300046.html,36.html
2024,suayed,suayed,3,CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,30400066,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30400066.html,36.html
2024,suayed,suayed,3,DERECHO,FACULTAD DE DERECHO,30500076,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30500076.html,36.html
2024,suayed,suayed,3,ECONOMIA,FACULTAD DE ECONOMÍA,30600086,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/30600086.html,36.html
2024,suayed,suayed,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31000046,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/31000046.html,36.html
2024,suayed,suayed,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,31100046,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/31100046.html,36.html
2024,suayed,suayed,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/3/31200156.html,36.html
2024,suayed,suayed,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43707006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/43707006.html,46.html
2024,suayed,suayed,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,40200106,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/40200106.html,46.html
2024,suayed,suayed,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,40501006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/40501006.html,46.html
2024,suayed,suayed,4,ENSEÑANZA DE ALEMAN COMO LENGUA EXTRANJERA,FES ACATLÁN,42402006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42402006.html,46.html
2024,suayed,suayed,4,ENSEÑANZA DE ESPAÑOL COMO LENGUA EXTRANJERA,FES ACATLÁN,42502006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42502006.html,46.html
2024,suayed,suayed,4,ENSEÑANZA DE FRANCES COMO LENGUA EXTRANJERA,FES ACATLÁN,42602006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42602006.html,46.html
2024,suayed,suayed,4,ENSEÑANZA DE INGLES COMO LENGUA EXTRANJERA,FES ACATLÁN,42702006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42702006.html,46.html
2024,suayed,suayed,4,ENSEÑANZA DE ITALIANO COMO LENGUA EXTRANJERA,FES ACATLÁN,42802006,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42802006.html,46.html
2024,suayed,suayed,4,PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,42100106,https://www.dgae.unam.mx/Suayed2024/Licenciatura/resultados/4/42100106.html,46.html
2025,licenciatura,escolarizado,1,ACTUARIA,FACULTAD DE CIENCIAS,10100035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10100035.html,15.html
2025,licenciatura,escolarizado,1,ACTUARIA,FES ACATLÁN,10102005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10102005.html,15.html
2025,licenciatura,escolarizado,1,ARQUITECTURA,FACULTAD DE ARQUITECTURA,10200015,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10200015.html,15.html
2025,licenciatura,escolarizado,1,ARQUITECTURA,FES ACATLÁN,10202005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10202005.html,15.html
2025,licenciatura,escolarizado,1,ARQUITECTURA,FES ARAGÓN,10204005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10204005.html,15.html
2025,licenciatura,escolarizado,1,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,10300015,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10300015.html,15.html
2025,licenciatura,escolarizado,1,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13307005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13307005.html,15.html
2025,licenciatura,escolarizado,1,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,10400035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10400035.html,15.html
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,12700175,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12700175.html,15.html
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12710005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12710005.html,15.html
2025,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,12708005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12708005.html,15.html
2025,licenciatura,escolarizado,1,DISEÑO INDUSTRIAL,FES ARAGÓN,10504005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10504005.html,15.html
2025,licenciatura,escolarizado,1,FISICA,FACULTAD DE CIENCIAS,10600035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10600035.html,15.html
2025,licenciatura,escolarizado,1,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13400035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13400035.html,15.html
2025,licenciatura,escolarizado,1,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13107005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13107005.html,15.html
2025,licenciatura,escolarizado,1,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,13001005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13001005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13900115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13900115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,13700115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13700115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,10700115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10700115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ACATLÁN,10702005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10702005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ARAGÓN,10704005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10704005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,10800115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10800115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,10900115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10900115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,10904005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/10904005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,11000115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11000115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FES ARAGÓN,11004005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11004005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,11100115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11100115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,11200115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11200115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,11300115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11300115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,12000115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12000115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,11400115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11400115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES ARAGÓN,11404005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11404005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,11401005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11401005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,11500115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11500115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA,FES ARAGÓN,11504005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11504005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,11601005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11601005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,11700115,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11700115.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,11800055,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11800055.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES CUAUTITLÁN,11801005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11801005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES ZARAGOZA,11805005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11805005.html,15.html
2025,licenciatura,escolarizado,1,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,11900055,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/11900055.html,15.html
2025,licenciatura,escolarizado,1,MATEMATICAS,FACULTAD DE CIENCIAS,12200035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12200035.html,15.html
2025,licenciatura,escolarizado,1,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,13600035,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13600035.html,15.html
2025,licenciatura,escolarizado,1,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,12102005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12102005.html,15.html
2025,licenciatura,escolarizado,1,MATEMATICAS PARA EL DESARROLLO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,14010005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/14010005.html,15.html
2025,licenciatura,escolarizado,1,TECNOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12610005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12610005.html,15.html
2025,licenciatura,escolarizado,1,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13207005,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/13207005.html,15.html
2025,licenciatura,escolarizado,1,URBANISMO,FACULTAD DE ARQUITECTURA,12300015,https://www.dgae.unam.mx/Licenciatura2025/resultados/1/12300015.html,15.html
2025,licenciatura,escolarizado,2,BIOLOGIA,FACULTAD DE CIENCIAS,20100035,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/20100035.html,25.html
2025,licenciatura,escolarizado,2,BIOLOGIA,FES IZTACALA,20103005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/20103005.html,25.html
2025,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA,20105005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/20105005.html,25.html
2025,licenciatura,escolarizado,2,BIOLOGIA,TLAXCALA,20100015,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/20100015.html,25.html
2025,licenciatura,escolarizado,2,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,21801005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/21801005.html,25.html
2025,licenciatura,escolarizado,2,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,23007005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/23007005.html,25.html
2025,licenciatura,escolarizado,2,CIENCIAS AGROGENOMICAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22306005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/22306005.html,25.html
2025,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,21607005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/21607005.html,25.html
2025,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21608005,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/21608005.html,25.html
2025,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,20200145,https://www.dgae.unam.mx/Licenciatura2025/resultados/2/20200145.html,25.html
